"Revista","NumContribucion","Titulo","Fasciculo","Fecha","Fecha.ISO","Colaborador","SeudonimoFirma","Rol","Sexo","PaisOrigen","Nacimiento","Muerte","Traduccion","Traductor","Lengua","LenguaOriginal","Tipo","TipoIndice","Dedicatoria","ObrasResenadas","CantitadPaginas","Paginacion"
"Alpha","592","Buhos y lechuzas (fragmento de una novela)","Año VI. Número 65-66","junio de 1911","1911-06-01","Botero Saldarriaga, Roberto","R. Botero Sandarriaga","Creador","M","Colombia","1871","1948","No",NA,"Español",NA,"Prosa Ficción","fragmento de novela",NA,NA,4,"161-164"
"Alpha","593","Nupcial","Año VI. Número 65-66","junio de 1911","1911-06-01","Jaramillo Medina, Francisco","Jaramillo Medina","Creador","M","Colombia","1884","1919","No",NA,"Español",NA,"Poesía",NA,NA,NA,1,"165"
"Alpha","594","Vicente Blasco Ibáñez.Confesiones de su vida y de su obra. IV.","Año VI. Número 65-66","junio de 1911","1911-06-01","González Fiol, Enrique","El bachiller corchuelo","Creador","M","España","1879","1947","No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,17,"166-182"
"Alpha","595","Adelfos","Año VI. Número 65-66","junio de 1911","1911-06-01","Machado, Manuel","Manuel Machado","Creador","M","España","1874","1947","No",NA,"Español",NA,"Poesía","Poesía",NA,NA,1.5,"183-184"
"Alpha","596","Perdido en la viña","Año VI. Número 65-66","junio de 1911","1911-06-01","Cano, Luis","Luis Cano","Creador","M","Colombia","1885","1950","No",NA,"Español",NA,"Prosa Ficción",NA,NA,NA,6,"185-190"
"Alpha","597","Pierrot","Año VI. Número 65-66","junio de 1911","1911-06-01","Verlaine, Paul",NA,"Creador","M","Francia","1844","1896","Sí","González Martínez, Enrique","Español","Francés","Poesía","Poesía",NA,NA,1,"191"
"Alpha","598","Fragmentos...","Año VI. Número 65-66","junio de 1911","1911-06-01","Arbós y Góngora",NA,"Creador",NA,NA,NA,NA,"No",NA,"Español",NA,"Poesía","Poesía",NA,NA,2,"192-193"
"Alpha","599","Bajo los almendros","Año VI. Número 65-66","junio de 1911","1911-06-01","Pardo Farelo, Enrique","Luis Tablanca","Creador","M","Colombia","1883","1965","No",NA,"Español",NA,"Prosa Ficción",NA,NA,NA,43.3,"194-237"
"Alpha","600","Sonetos del odio II","Año VI. Número 65-66","junio de 1911","1911-06-01","Blanco, Alfredo",NA,"Creador",NA,NA,NA,NA,"No",NA,"Español",NA,"Poesía","Poesía",NA,NA,1,"238"
"Alpha","601","Ánima expuesta","Año VI. Número 65-66","junio de 1911","1911-06-01","Castro, Alfonso","Máximo Bretal","Creador","M","Colombia","1878","1943","No",NA,"Español",NA,"Prosa Ficción",NA,NA,NA,2,"239-240"
"Alpha","602",NA,"Año VI. Número 65-66","junio de 1911","1911-06-01","Anónimo",NA,"Anunciante",NA,NA,NA,NA,"No",NA,"Español",NA,"Publicidad",NA,NA,NA,2,NA
"Alpha","603",NA,"Año VI. Número 67","julio de 1911","1911-07-01","Anónimo",NA,"Anunciante",NA,NA,NA,NA,"No",NA,"Español",NA,"Publicidad",NA,NA,NA,2,NA
"Alpha","604","Hacia arriba…hacia arriba…","Año VI. Número 67","julio de 1911","1911-07-01","Velásquez García, José","Julio Vives Guerra","Creador","M","Colombia","1873","1950","No",NA,"Español",NA,"Poesía",NA,NA,NA,5,"253-257"
"Alpha","605","Al margen","Año VI. Número 67","julio de 1911","1911-07-01","Betancourt, José Luis","Ivanovitch, Dmitry","Creador","M","Colombia","1886","1974","No",NA,"Español",NA,"Poesía","Poesía","Vives Guerra, Julio (Velásquez García, José)",NA,2.5,"258-260"
"Alpha","606","Proyecto de alianza por la educación (Para el congreso inernacional de estudiantes).","Año VI. Número 67","julio de 1911","1911-07-01","Duque, Antonio de J.","Antonio de J. Duque","Creador","M","Colombia",NA,NA,"No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,4.5,"251-255"
"Alpha","607","De ""ondas secretas""","Año VI. Número 67","julio de 1911","1911-07-01","Rasch Isla, Miguel",NA,"Creador","M","Colombia","1887","1953","No",NA,"Español",NA,"Poesía","Poesía",NA,NA,2,"256-257"
"Alpha","608","La literatura portuguesa contemporánea","Año VI. Número 67","julio de 1911","1911-07-01","Unamuno, Miguel de",NA,"Creador","M","España","1866","1936","No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,6.5,"258-264"
"Alpha","609","Llegas bajo las sombras","Año VI. Número 67","julio de 1911","1911-07-01","Palacio, Eduardo A.","Eduardo A. Palacio","Creador","M","Colombia","1888","1938","No",NA,"Español",NA,"Poesía","Poesía","Váldes, Edmundo",NA,1,"265"
"Alpha","610","Enseñanza libresca","Año VI. Número 67","julio de 1911","1911-07-01","Betancourt V., Pedro P.","Pedro P. Betancourt V.","Creador",NA,NA,NA,NA,"No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,8.5,"266-274"
"Alpha","611","Dilección","Año VI. Número 67","julio de 1911","1911-07-01","Castillo, Eduardo",NA,"Creador","M","Colombia","1889","1938","No",NA,"Español",NA,"Poesía","Poesía",NA,NA,1,"275"
"Alpha","612","El ferrocarril de Antioquia","Año VI. Número 67","julio de 1911","1911-07-01","López Restrepo, Alejandro","Alejandro López, I.C.","Creador","M","Colombia","1876","1940","No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,2,"276-277"
"Alpha","612","El ferrocarril de Antioquia","Año VI. Número 67","julio de 1911","1911-07-01","López Restrepo, Alejandro","Alejandro López, I.C.","Creador","M","Colombia","1876","1940","No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,2,"276-277"
"Alpha","613","Notas","Año VI. Número 67","julio de 1911","1911-07-01","Eastman, Tomás Oziel","Tomás O., Eastman","Creador","M","Colombia","1865","1931","No",NA,"Español",NA,"Prosa No Ficción","Notas",NA,NA,5,"278-282"
"Alpha","614",NA,"Año VI. Número 67","julio de 1911","1911-07-01","Anónimo",NA,"Anunciante",NA,NA,NA,NA,"No",NA,"Español",NA,"Publicidad",NA,NA,NA,2,NA
"Alpha","615","Cartas inéditas","Año VI. Número 68","agosto de 1911","1911-08-01","Betancourt, José Luis","Ivanovitch, Dmitry","Creador","M","Colombia","1886","1974","No",NA,"Español",NA,"Prosa No Ficción","Cartas",NA,NA,16,"283-298"
"Alpha","616","Voces de Gesta. Poema trágico en tres jornadas","Año VI. Número 68","agosto de 1911","1911-08-01","Valle-Inclán, Ramón del",NA,"Creador","M","España","1866","1936","No",NA,"Español",NA,"Teatro","Poema trágico",NA,NA,19.3,"299-318"
"Alpha","617","Elogio del teatro (I)","Año VI. Número 68","agosto de 1911","1911-08-01","Jaramillo Medina, Francisco","Jaramillo Medina","Creador","M","Colombia","1884","1919","No",NA,"Español",NA,"Prosa No Ficción","Conferencia","Olano, Ricardo",NA,4,"319-322"
"Alpha","618",NA,"Año VI. Número 68","agosto de 1911","1911-08-01","Anónimo",NA,"Anunciante",NA,NA,NA,NA,"No",NA,"Español",NA,"Publicidad",NA,NA,NA,2,NA
"Alpha","619",NA,"Año VI. Número 69-70","septiembre de 1911","1911-09-01","Anónimo",NA,"Anunciante",NA,NA,NA,NA,"No",NA,"Español",NA,"Publicidad",NA,NA,NA,2,NA
"Alpha","620","Por Francia y por España","Año VI. Número 69-70","septiembre de 1911","1911-09-01","Uribe Gómez, Pedro",NA,"Creador","M","Colombia",NA,NA,"No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,8.3,"323-331"
"Alpha","621","Matinal","Año VI. Número 69-70","septiembre de 1911","1911-09-01","Palacio, Eduardo A.","Eduardo A. Palacio","Creador","M","Colombia","1888","1938","No",NA,"Español",NA,"Poesía","Poesía","Alpha",NA,1,"332"
"Alpha","622","La vida maravillosa de Lafcadio Hearn","Año VI. Número 69-70","septiembre de 1911","1911-09-01","Más y Pi, Juan","Juan Mas y Pi","Creador","M","Argentina","1878","1916","No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,32.2,"333-365"
"Alpha","623","El día de San Idelfonso","Año VI. Número 69-70","septiembre de 1911","1911-09-01","López, Luis Carlos","Luis C., López","Creador","M","Colombia","1883","1950","No",NA,"Español",NA,"Poesía","Poesía",NA,NA,1,"366"
"Alpha","624","Economía industrial. El rol económico y social del ingeniero","Año VI. Número 69-70","septiembre de 1911","1911-09-01","Bellom, Maurice M.",NA,"Creador","M","Francia","1865","1919","Sí","López Restrepo, Alejandro","Español","Francés","Prosa No Ficción",NA,NA,NA,22,"367-387"
"Alpha","625","Musicales de monte","Año VI. Número 69-70","septiembre de 1911","1911-09-01","Merizalde Uribe, Antonio","Antonio Merizalde","Creador","M","Colombia","1883","1916","No",NA,"Español",NA,"Poesía","Poesía",NA,NA,1,"388"
"Alpha","626","Sociedad Pedagógica. De la pereza intelectual (conferencia)","Año VI. Número 69-70","septiembre de 1911","1911-09-01","Latorre, Gabriel",NA,"Creador","M","Colombia","1868","1935","No",NA,"Español",NA,"Prosa No Ficción","Conferencia",NA,NA,9.3,"389-399"
"Alpha","627","Piotz Stolypin","Año VI. Número 69-70","septiembre de 1911","1911-09-01","Restrepo, Saturnino","S.R.","Creador","M","Colombia","1877","1961","No",NA,"Español",NA,"Prosa No Ficción","Notas",NA,NA,2,"400-401"
"Alpha","628","""Volanderas…y tal""","Año VI. Número 69-70","septiembre de 1911","1911-09-01","Pardo Farelo, Enrique","Luis Tablanca","Creador","M","Colombia","1883","1965","No",NA,"Español",NA,"Prosa Ficción","Notas",NA,NA,1,"402"
"Alpha","629",NA,"Año VI. Número 69-70","septiembre de 1911","1911-09-01","Anónimo",NA,"Anunciante",NA,NA,NA,NA,"No",NA,"Español",NA,"Publicidad",NA,NA,NA,2,NA
"Alpha","630","Discurso","Año VI. Número 71-72","diciembre de 1911","1911-12-01","Castro, Alfonso",NA,"Creador","M","Colombia","1878","1943","No",NA,"Español",NA,"Prosa No Ficción","Discurso",NA,NA,14,"403-416"
"Alpha","631","Dominical","Año VI. Número 71-72","diciembre de 1911","1911-12-01","Arce, Julio César",NA,"Creador","M","Colombia","1885","1927","No",NA,"Español",NA,"Poesía","Poesía","Alpha",NA,1,"417"
"Alpha","632","Discurso","Año VI. Número 71-72","diciembre de 1911","1911-12-01","Uribe, Enrique",NA,"Creador",NA,NA,NA,NA,"No",NA,"Español",NA,"Prosa No Ficción","Discurso",NA,NA,6,"418-423"
"Alpha","633","Por ti","Año VI. Número 71-72","diciembre de 1911","1911-12-01","Agudelo, Miguel",NA,"Creador","M","Colombia","1883","1954","No",NA,"Español",NA,"Poesía","Poesía","Srta. E. M.",NA,1,"424"
"Alpha","634","Necrología","Año VI. Número 71-72","diciembre de 1911","1911-12-01","Rendón, Francisco de Paula","F. DE. P. Rendon","Creador","M","Colombia","1855","1917","No",NA,"Español",NA,"Prosa Ficción","Cuento",NA,NA,14,"425-438"
"Alpha","635","Versos de vida","Año VI. Número 71-72","diciembre de 1911","1911-12-01","Pineda, Luis F.","Luis F., Pineda","Creador",NA,NA,NA,NA,"No",NA,"Español",NA,"Poesía","Poesía","Tablanca, Luis",NA,1,"439"
"Alpha","636","Su silueta negra...","Año VI. Número 71-72","diciembre de 1911","1911-12-01","Arbós y Góngora",NA,"Creador",NA,NA,NA,NA,"No",NA,"Español",NA,"Poesía","Poesía",NA,NA,2.5,"440-442"
"Alpha","637","Caso de leyenda","Año VI. Número 71-72","diciembre de 1911","1911-12-01","Romero, Manuel de J.",NA,"Creador",NA,NA,NA,NA,"No",NA,"Español",NA,"Prosa Ficción","Cuento",NA,NA,4,"443-446"
"Alpha","638","La santa Genoveva de Puvis de Chavanens","Año VI. Número 71-72","diciembre de 1911","1911-12-01","Restrepo Rivera, Jesús","J. Restrepo Rivera","Creador","M","Colombia","1884","1946","No",NA,"Español",NA,"Poesía","Poesía",NA,NA,1,"447"
"Alpha","639","Una raza que desaparece","Año VI. Número 71-72","diciembre de 1911","1911-12-01","Hawthorne, Nathaniel","Julian Hawthorne","Creador","M","Estados Unidos","1804","1864","Sí","Anónimo","Español","Inglés","Prosa No Ficción",NA,NA,NA,8,"448-455"
"Alpha","640","Recuerdo del centenario. (De libro inédito Los númenes de la raza)","Año VI. Número 71-72","diciembre de 1911","1911-12-01","Jaramillo Medina, Francisco","Jaramillo Medina","Creador","M","Colombia","1884","1919","No",NA,"Español",NA,"Poesía","Poesía","Greiff, Oscar de",NA,3.4,"456-459"
"Alpha","641","Cruz y raya","Año VI. Número 71-72","diciembre de 1911","1911-12-01","Albert, Caterina","Víctor Català","Creador","F","España","1869","1966","Sí","Anónimo","Español","Catalán","Prosa Ficción","Cuento",NA,NA,8,"460-467"
"Alpha","642","El poeta humilde, dice:","Año VI. Número 71-72","diciembre de 1911","1911-12-01","Peláez, Aurelio",NA,"Creador","M","Colombia","1888","1918","No",NA,"Español",NA,"Poesía","Poesía",NA,NA,2,"468-469"
"Alpha","643","Estudios de Fonética. (A la Academia de la lengua de Medellín)","Año VI. Número 71-72","diciembre de 1911","1911-12-01","Henao, Januario",NA,"Creador","M","Colombia","1850","1912","No",NA,"Español",NA,"Prosa No Ficción",NA,"A la Academia de lenguas de Medellín",NA,6.5,"470-476"
"Alpha","644","Ánima expuesta","Año VI. Número 71-72","diciembre de 1911","1911-12-01","Castro, Alfonso","Máximo Bretal","Creador","M","Colombia","1878","1943","No",NA,"Español",NA,"Prosa Ficción","Cuento",NA,NA,2,"477-478"
"Alpha","645","Indice del año sexto","Año VI. Número 71-72","diciembre de 1911","1911-12-01","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,"Español",NA,"Prosa No Ficción","Índice",NA,NA,2,NA
"Alpha","646",NA,"Año VII. Número 73","enero de 1912","1912-01-01","Anónimo",NA,"Anunciante",NA,NA,NA,NA,"No",NA,"Español",NA,"Publicidad",NA,NA,NA,2,NA
"Alpha","647","El turno bravo","Año VII. Número 73","enero de 1912","1912-01-01","Velásquez García, José","Julio Vives Guerra","Creador","M","Colombia","1873","1950","No",NA,"Español",NA,"Poesía","Poesía","López, Libardo",NA,3.5,"1-4"
"Alpha","648","Versos de vida","Año VII. Número 73","enero de 1912","1912-01-01","Pineda, Luis F.","Luis F., Pineda","Creador",NA,NA,NA,NA,"No",NA,"Español",NA,"Poesía","Poesía",NA,NA,1,"5"
"Alpha","649","Economía industrial. El gerente","Año VII. Número 73","enero de 1912","1912-01-01","Burton, Francis",NA,"Creador","M","Reino Unido","1821","1890","Sí","López Restrepo, Alejandro","Español","Inglés","Prosa No Ficción",NA,NA,NA,9.3,"6-15"
"Alpha","650","A Cartagena de Indias","Año VII. Número 73","enero de 1912","1912-01-01","Betancourt, José Luis","Ivanovitch, Dmitry","Creador","M","Colombia","1886","1974","No",NA,"Español",NA,"Poesía","Poesía",NA,NA,11.5,"16-27"
"Alpha","651","Discurso del Sr. D. Saturnino Restrepo ante la tumba del Dr. Santiago Pérez en nombre de la colonia colombiana de Londres","Año VII. Número 73","enero de 1912","1912-01-01","Restrepo, Saturnino",NA,"Creador","M","Colombia","1877","1961","No",NA,"Español",NA,"Prosa No Ficción","Discurso",NA,NA,5.3,"28-33"
"Alpha","652","El rapto de la Gioconda","Año VII. Número 73","enero de 1912","1912-01-01","Chocano, José Santos",NA,"Creador","M","Perú","1875","1934","No",NA,"Español",NA,"Poesía","Poesía",NA,NA,3,"34-36"
"Alpha","653","Ánima expuesta","Año VII. Número 73","enero de 1912","1912-01-01","Castro, Alfonso","Máximo Bretal","Creador","M","Colombia","1878","1943","No",NA,"Español",NA,"Prosa Ficción","Notas",NA,NA,1.5,"37-38"
"Alpha","654","Lo que piensan los rusos","Año VII. Número 73","enero de 1912","1912-01-01","Reynolds, Rothay",NA,"Creador","M","Reino Unido","1872","1940","Sí","Anónimo","Español","Inglés","Prosa No Ficción","Extractos",NA,NA,2,"39-40"
"Alpha","655",NA,"Año VII. Número 73","enero de 1912","1912-01-01","Anónimo",NA,"Anunciante",NA,NA,NA,NA,"No",NA,"Español",NA,"Publicidad",NA,NA,NA,2,NA
"Alpha","656",NA,"Año VII. Número 74","febrero de 1912","1912-02-01","Anónimo",NA,"Anunciante",NA,NA,NA,NA,"No",NA,"Español",NA,"Publicidad",NA,NA,NA,2,NA
"Alpha","657","Sociedad Pedagógica. El valor de la cátedra","Año VII. Número 74","febrero de 1912","1912-02-01","Jaramillo, Emilio",NA,"Creador","M","Colombia","19. Jahrhundert","1949","No",NA,"Español",NA,"Prosa No Ficción","Conferencia",NA,NA,10,"41-50"
"Alpha","658","Oración a la primavera","Año VII. Número 74","febrero de 1912","1912-02-01","Prudhomme, Sully",NA,"Creador","M","Francia","1839","1907","Sí","Cano Gutiérrez, Fidel","Español","Francés","Poesía","Poesía",NA,NA,1,"51"
"Alpha","659","De cómo salimos del error el párroco de Pancorbo y yo","Año VII. Número 74","febrero de 1912","1912-02-01","Vélez Barrientos, Lucrecio","Gaspar Chaverra","Creador","M","Colombia","1850","1925","No",NA,"Español",NA,"Prosa Ficción",NA,NA,NA,2.5,"52-54"
"Alpha","660","Crepúsculos de La Paz","Año VII. Número 74","febrero de 1912","1912-02-01","Grillo, Maximiliano","Max Grillo","Creador","M","Colombia","1868","1949","No",NA,"Español",NA,"Poesía","Poesía","M. le baron d'Avril",NA,1.3,"55-56"
"Alpha","661","Evolución de las ideas","Año VII. Número 74","febrero de 1912","1912-02-01","Betancourt Villegas, Félix","Félix Betancourt","Creador","M","Colombia","1872","1948","No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,15,"57-71"
"Alpha","662","Saludo a la reina","Año VII. Número 74","febrero de 1912","1912-02-01","Betancourt, José Luis","Ivanovitch, Dmitry","Creador","M","Colombia","1886","1974","No",NA,"Español",NA,"Poesía","Poesía","Alpha",NA,3,"72-74"
"Alpha","663","La poesía","Año VII. Número 74","febrero de 1912","1912-02-01","Márquez Bravo, Tomás","Tomás Marquez","Creador","M","Colombia","1890","1940","No",NA,"Español",NA,"Prosa No Ficción","Notas",NA,NA,4.5,"75-79"
"Alpha","664","Sr.Dr. Alfonso Castro","Año VII. Número 74","febrero de 1912","1912-02-01","Jaramillo Medina, Francisco","Jaramillo Medina","Creador","M","Colombia","1884","1919","No",NA,"Español",NA,"Prosa No Ficción","Notas",NA,NA,1,"79-80"
"Alpha","665",NA,"Año VII. Número 74","febrero de 1912","1912-02-01","Anónimo",NA,"Anunciante",NA,NA,NA,NA,"No",NA,"Español",NA,"Publicidad",NA,NA,NA,2,NA
"Alpha","666","Nuevo colaborador de ""Alpha""","Año VII. Número 75-76","agosto de 1912","1912-08-01","Anónimo",NA,"Creador",NA,NA,NA,NA,"No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,1,"81"
"Alpha","667","El divino Silva (Especial para Alpha)","Año VII. Número 75-76","agosto de 1912","1912-08-01","Ory y Sevilla, Eduardo de",NA,"Crítico","M","España","1884","1939","No",NA,"Español",NA,"Prosa No Ficción","comentario crítico",NA,NA,6,"82-87"
"Alpha","668","Los dos ensueños","Año VII. Número 75-76","agosto de 1912","1912-08-01","Betancourt, José Luis","Ivanovitch, Dmitry","Creador","M","Colombia","1886","1974","No",NA,"Español",NA,"Poesía",NA,NA,NA,1,"88"
"Alpha","669","Menézdez Pelayo y las letras hispanoamericanas. Impresiones y recuerdos","Año VII. Número 75-76","agosto de 1912","1912-08-01","Rubió y Lluch, Antonio","A. Rubio y Lluch","Creador","M","España","1856","1937","No",NA,"Español",NA,"Prosa No Ficción","comentario crítico",NA,NA,15,"89-103"
"Alpha","670","Francisco de Asís","Año VII. Número 75-76","agosto de 1912","1912-08-01","Velásquez, Edmundo",NA,"Creador","M","Colombia","1881","1954","No",NA,"Español",NA,"Poesía","Poesía",NA,NA,1.3,"104-105"
"Alpha","671","De Antioquia","Año VII. Número 75-76","agosto de 1912","1912-08-01","Betancourt Villegas, Félix","Félix Betancourt","Creador","M","Colombia","1872","1948","No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,23,"106-128"
"Alpha","672","A los poetas","Año VII. Número 75-76","agosto de 1912","1912-08-01","Ory y Sevilla, Eduardo de",NA,"Creador","M","España","1884","1939","No",NA,"Español",NA,"Poesía","Poesía","Cano, Antonio J",NA,1,"129"
"Alpha","673","Práctica y teoría","Año VII. Número 75-76","agosto de 1912","1912-08-01","Castro, Alfonso",NA,"Creador","M","Colombia","1878","1943","No",NA,"Español",NA,"Prosa No Ficción",NA,NA,NA,8.5,"130-138"
"Alpha","674","Los dos niños","Año VII. Número 75-76","agosto de 1912","1912-08-01","Pascoli, Giovanni",NA,"Creador","M","Italia","1855","1912","Sí","Valencia, Guillermo","Español","Italiano","Poesía","Poesía",NA,NA,2,"139-140"
